	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d
77	6.08419	4.43951	-5.78973	1.32353	-10.44298	2.08069	-4.65288	1.99892	-14.78820	5.63326	-15.98072	4.86045	39.66666	1.67748	-19.08453	1.13974	7.67482	3.18300	6.20153	3.02491	0.86327	4.38201	2.14202	-5.17468	-5.26528	-7.04180	-10.62096	-12.12260	-11.60754	-7.07714	-3.96142	-5.11045	-21.56651	-16.03850	-23.09089	-15.74680	-8.82276	38.66853	40.89736	-19.01071	-18.09471	2.85517	8.85207	8.95617	4.60750	7.67235	14.21022	2.98160	-4.63705	-8.02959	-11.46449	-6.62246	-4.83564	-5.06629	-7.33924	-15.09537	-23.44015	-18.02665	37.26603	40.23046	-21.00709	-19.32657	5.41350	6.72915	2.48362	10.30019	12.06871	2.09348	-3.88298	-5.60224	-8.56765	-9.94197	0.37698	-3.30047	-3.14763	-15.54900	-18.71453	-16.29048	38.47112	40.55907	-17.64666	-18.22850	5.84568	13.61159	3.34720	11.05073	10.52833	7.32686	-5.40738	-5.44329	-12.69167	-12.71675	-4.58531	-4.92386	-12.78126	-16.32369	-23.05236	-17.38651	-10.01993	38.56961	40.23168	38.52993	-18.89286	-19.03497	-20.71671	9.97354	9.73223	5.86963	2.26807	6.67285	5.87631	4.45324	-7.96082	-5.24194	-7.43590	-11.08087	-6.68631	-6.01180	-15.36503	-16.37309	-12.68823	-11.59958	43.46874	39.44067	-17.81783	-20.15326	10.87721	4.66322	5.29264	5.56554
78	5.76962	4.49312	-6.27119	1.28337	-10.20594	2.10979	-5.01388	1.92153	-16.30132	5.45728	-16.32223	4.86901	39.16998	1.80527	-18.81424	1.01125	7.23665	3.21284	6.56788	3.04027	0.72480	4.05751	1.85328	-5.42180	-5.49371	-7.19570	-10.65598	-11.77262	-11.83993	-7.23493	-4.42761	-5.26044	-22.85472	-17.61682	-24.60751	-16.13142	-9.32378	38.02673	40.18916	-18.87906	-17.95247	2.86691	8.60042	9.30720	4.94558	8.04752	13.98619	2.45226	-5.17782	-8.78388	-11.02639	-5.95447	-5.06344	-5.37253	-8.35021	-16.42212	-23.97171	-18.52937	36.11436	39.64567	-20.36335	-19.00188	4.82484	6.04270	2.81270	10.76998	12.06922	1.81192	-4.56813	-6.40298	-9.70624	-9.39247	-0.14086	-3.81758	-5.84492	-17.20491	-19.19366	-16.28266	37.71739	40.19212	-17.33907	-18.07904	5.67169	13.43802	3.70535	11.36440	10.20154	6.99190	-6.35759	-5.97042	-12.19761	-11.83076	-4.90985	-5.57462	-14.18415	-17.79039	-23.23523	-17.72276	-10.40119	38.39870	39.76831	38.33245	-19.03595	-18.96927	-20.43283	9.13961	9.10170	5.05395	2.60658	7.03959	5.24698	4.07018	-8.06924	-5.54179	-6.73806	-11.15080	-7.13903	-6.21179	-16.12945	-18.30926	-12.86465	-11.88815	43.15058	39.33424	-17.62355	-19.28012	10.76189	4.10147	5.57278	6.07505
79	5.45751	4.54305	-6.64247	1.25016	-10.00676	2.13401	-5.33989	1.89422	-17.71022	5.36553	-16.67459	4.86369	38.84058	1.87620	-18.30725	0.89855	6.57751	3.24859	6.90280	3.03839	0.59139	3.69339	1.55093	-5.59971	-5.74980	-7.27291	-10.71961	-11.56318	-12.05563	-7.32167	-5.01147	-5.36613	-23.98526	-19.45947	-25.85037	-16.51000	-9.85741	37.58112	39.62508	-18.27374	-17.61714	2.62089	8.15261	9.60851	5.30462	8.38752	13.76992	1.94819	-5.55462	-9.33444	-10.33731	-5.69141	-5.51213	-5.45615	-9.31277	-17.78350	-24.46738	-19.03617	35.37018	39.18749	-19.23438	-18.46401	3.99206	5.25562	3.12250	11.16688	12.03664	1.51839	-5.21446	-7.00463	-10.63922	-8.78594	-0.36668	-4.38273	-8.04043	-18.79829	-19.61559	-16.27530	37.26910	39.98915	-16.81108	-17.70305	5.28095	12.87515	4.06592	11.62518	9.84071	6.63854	-7.16158	-6.47050	-11.55157	-11.08830	-5.33018	-6.15555	-15.38374	-19.20452	-23.43788	-18.10175	-10.82453	38.29015	39.45782	38.27683	-19.05677	-18.71825	-19.90661	8.11523	8.15257	4.09690	2.93804	7.40139	4.70619	3.73827	-7.93849	-5.76603	-6.43134	-11.21082	-7.42100	-6.41508	-16.90085	-20.09325	-13.14661	-12.14785	42.80819	39.39122	-17.40990	-18.18481	10.53927	3.27141	5.74812	6.56210
80	5.15996	4.58312	-6.90274	1.23237	-9.86397	2.11271	-5.62787	1.89710	-19.00073	5.32991	-17.01555	4.83945	38.67494	1.87465	-17.62162	0.90527	5.67083	3.27605	7.19289	3.01891	0.47949	3.28947	1.25639	-5.71833	-6.04537	-7.30391	-10.75095	-11.58999	-12.13563	-7.41639	-5.48111	-5.54106	-24.94117	-21.39202	-26.79936	-16.87154	-10.41870	37.32944	39.23822	-17.33552	-17.08745	2.02723	7.44552	9.84200	5.67858	8.66932	13.57730	1.49344	-5.73325	-9.70087	-9.64560	-5.78815	-6.06987	-5.36756	-10.33879	-19.14700	-24.88512	-19.51540	35.06831	38.88415	-17.79730	-17.78132	2.90202	4.34488	3.39717	11.47730	11.96793	1.22354	-5.76930	-7.35836	-11.15759	-8.24466	-0.49586	-4.96832	-9.66357	-20.37363	-19.95922	-16.24561	37.10400	39.94196	-16.10324	-17.08446	4.61245	11.83066	4.41865	11.81639	9.44863	6.26965	-7.76596	-6.95877	-10.89016	-10.58655	-5.76591	-6.58331	-16.38702	-20.54692	-23.64708	-18.49227	-11.25572	38.22319	39.27857	38.33002	-18.91866	-18.32493	-19.18821	6.88194	6.92419	3.00022	3.24502	7.74152	4.29560	3.45810	-7.63195	-5.94407	-6.49592	-11.21845	-7.56101	-6.65617	-17.72064	-21.69795	-13.52124	-12.35913	42.47404	39.55249	-17.20732	-17.00948	10.18441	2.22562	5.81686	7.01896
81	4.89389	4.60912	-7.06722	1.23504	-9.77855	2.01029	-5.88540	1.87943	-20.16558	5.32474	-17.32238	4.79362	38.64645	1.80193	-16.86563	1.04889	4.56204	3.27244	7.42566	2.98453	0.40913	2.85275	0.99544	-5.80088	-6.38143	-7.33194	-10.73831	-11.81443	-12.02885	-7.56342	-5.74590	-5.85080	-25.73361	-23.23924	-27.47350	-17.20222	-10.99852	37.23872	39.03777	-16.28164	-16.43419	1.11770	6.48882	9.99198	6.05240	8.86867	13.42303	1.11639	-5.70136	-9.90388	-9.17849	-6.12845	-6.58269	-5.19995	-11.48464	-20.47413	-25.18613	-19.93780	35.16861	38.73997	-16.29622	-17.05263	1.63436	3.32894	3.62304	11.69557	11.87049	0.94564	-6.19080	-7.47099	-11.14030	-7.87398	-0.74657	-5.53198	-10.75627	-21.95919	-20.20913	-16.17069	37.16140	40.01684	-15.31545	-16.30415	3.71212	10.35131	4.74971	11.92753	9.04062	5.89933	-8.15491	-7.46700	-10.30751	-10.34443	-6.15569	-6.82356	-17.20307	-21.77827	-23.84789	-18.85966	-11.66033	38.18790	39.19775	38.44872	-18.65203	-17.88628	-18.36553	5.48388	5.53659	1.80434	3.50870	8.04049	4.04938	3.23065	-7.21789	-6.11838	-6.84597	-11.16333	-7.59592	-6.94294	-18.60974	-23.10974	-13.96380	-12.50998	42.16494	39.74828	-17.01294	-15.92085	9.63408	1.09030	5.78861	7.43558
82	4.67977	4.61914	-7.17657	1.26862	-9.73590	1.83593	-6.12197	1.79047	-21.19810	5.33484	-17.57477	4.72647	38.71214	1.67270	-16.17110	1.23247	3.35572	3.21179	7.59221	2.94086	0.40250	2.39866	0.79529	-5.88520	-6.75577	-7.40670	-10.71605	-12.09194	-11.75701	-7.75889	-5.86434	-6.29281	-26.38594	-24.87229	-27.91531	-17.48889	-11.58287	37.25531	39.00480	-15.35466	-15.77096	0.04374	5.35131	10.04767	6.40375	8.96297	13.31932	0.84974	-5.49703	-9.97289	-9.06192	-6.56137	-6.92309	-5.05617	-12.74394	-21.72117	-25.33964	-20.27943	35.57430	38.73037	-14.98939	-16.39493	0.34140	2.27178	3.79297	11.82754	11.75972	0.70994	-6.46850	-7.42270	-10.58719	-7.73122	-1.27605	-6.01556	-11.43591	-23.54789	-20.35675	-16.03307	37.36139	40.16173	-14.58359	-15.50819	2.70703	8.59462	5.04261	11.96123	8.64411	5.55183	-8.36310	-8.03742	-9.84839	-10.32163	-6.47116	-6.88637	-17.84098	-22.85252	-24.02637	-19.17054	-12.00874	38.18160	39.18073	38.58739	-18.32802	-17.49654	-17.55204	4.02169	4.13002	0.58101	3.71257	8.27805	3.98605	3.06031	-6.79089	-6.34210	-7.34847	-11.06973	-7.54837	-7.24889	-19.54205	-24.32104	-14.43911	-12.59705	41.87949	39.91647	-16.83070	-15.07302	8.85130	0.01906	5.68451	7.80040
83	4.53838	4.61329	-7.29606	1.34138	-9.71008	1.65837	-6.34410	1.60916	-22.08730	5.35383	-17.75691	4.64073	38.82073	1.50801	-15.65887	1.35888	2.18308	3.07187	7.68873	2.89504	0.48068	1.94977	0.68078	-6.01195	-7.16379	-7.57200	-10.74180	-12.25744	-11.38487	-7.95872	-5.97116	-6.81247	-26.92017	-26.23021	-28.17378	-17.72318	-12.15283	37.32025	39.08889	-14.76496	-15.21724	-0.97354	4.13512	10.00702	6.70588	8.93745	13.27312	0.72509	-5.22588	-9.95730	-9.28142	-6.93287	-7.03621	-5.02564	-14.05278	-22.83918	-25.32599	-20.52360	36.16082	38.80990	-14.09289	-15.92001	-0.79584	1.26781	3.90918	11.88979	11.65648	0.54495	-6.62744	-7.36629	-9.61882	-7.79897	-2.12766	-6.36815	-11.84992	-25.08895	-20.39984	-15.82448	37.62601	40.31708	-14.04053	-14.85587	1.75503	6.77135	5.28019	11.93298	8.29546	5.25654	-8.47001	-8.70971	-9.51826	-10.43763	-6.71568	-6.81517	-18.30876	-23.72724	-24.16955	-19.39741	-12.27965	38.19547	39.19544	38.70472	-18.02118	-17.20988	-16.86785	2.61571	2.81693	-0.57905	3.84465	8.43631	4.10395	2.95531	-6.48272	-6.66961	-7.86196	-10.97681	-7.42782	-7.52642	-20.44560	-25.32375	-14.90581	-12.62369	41.59801	40.01148	-16.68632	-14.57087	7.85646	-0.85607	5.53056	8.10207
84	4.48722	4.59303	-7.49957	1.43866	-9.67339	1.57694	-6.55551	1.35517	-22.81775	5.37678	-17.85825	4.54099	38.91896	1.32865	-15.40753	1.37793	1.16172	2.84209	7.71528	2.85341	0.65967	1.53442	0.67197	-6.21146	-7.59202	-7.85371	-10.85549	-12.21430	-10.99016	-8.10939	-6.18307	-7.33012	-27.34787	-27.31222	-28.29057	-17.90082	-12.68515	37.37959	39.21097	-14.63354	-14.87004	-1.73300	2.95036	9.87765	6.93082	8.78998	13.28386	0.76308	-5.05188	-9.92435	-9.70080	-7.12023	-6.95070	-5.16898	-15.30919	-23.78038	-25.13827	-20.66184	36.80554	38.92263	-13.73791	-15.70472	-1.62051	0.41320	3.97974	11.90142	11.58471	0.47690	-6.71583	-7.49271	-8.45057	-7.99606	-3.21964	-6.58227	-12.13566	-26.50356	-20.34166	-15.54663	37.89497	40.42682	-13.77668	-14.46891	0.98910	5.08227	5.44783	11.85993	8.03288	5.04217	-8.56636	-9.50566	-9.29496	-10.58834	-6.91028	-6.67213	-18.61031	-24.36793	-24.26429	-19.52335	-12.46123	38.20129	39.21024	38.76570	-17.78521	-17.03985	-16.41337	1.36685	1.66671	-1.58461	3.89883	8.50297	4.38323	2.92648	-6.43599	-7.14527	-8.28284	-10.91352	-7.25685	-7.72717	-21.23232	-26.10523	-15.32323	-12.59427	41.28762	40.00319	-16.60436	-14.44822	6.70943	-1.46091	5.34683	8.33214
85	4.53852	4.56062	-7.84425	1.52667	-9.60964	1.62922	-6.75535	1.08370	-23.37288	5.39641	-17.87379	4.43283	38.95879	1.15272	-15.43639	1.28553	0.36364	2.53404	7.67274	2.81924	0.94808	1.18459	0.78280	-6.49905	-8.01010	-8.24975	-11.04538	-11.98260	-10.65764	-8.18674	-6.53364	-7.75505	-27.66744	-28.15326	-28.29345	-18.01892	-13.15391	37.39002	39.27765	-14.95809	-14.78986	-2.13393	1.89546	9.67290	7.05469	8.52919	13.34725	0.96716	-5.16738	-9.94189	-10.11921	-7.08067	-6.76326	-5.49455	-16.40558	-24.50895	-24.78245	-20.69396	37.40807	39.01373	-13.94056	-15.77117	-2.05372	-0.22357	4.01040	11.87226	11.56872	0.52446	-6.78838	-7.96024	-7.34456	-8.21700	-4.37570	-6.71229	-12.39315	-27.71714	-20.19029	-15.20894	38.13388	40.44662	-13.81601	-14.40208	0.47399	3.67048	5.53641	11.74892	7.88965	4.93414	-8.71747	-10.41855	-9.14163	-10.66716	-7.07461	-6.51778	-18.74227	-24.74729	-24.29742	-19.54515	-12.55114	38.14998	39.19067	38.74421	-17.64879	-16.97419	-16.24820	0.33769	0.70642	-2.36486	3.87498	8.47266	4.79122	2.98561	-6.73993	-7.79404	-8.57104	-10.87912	-7.07656	-7.81872	-21.82612	-26.64700	-15.65812	-12.51142	40.91483	39.87699	-16.58582	-14.66548	5.48854	-1.79647	5.14072	8.48704
86	4.69881	4.51900	-8.34733	1.58419	-9.52414	1.73613	-6.93067	0.85837	-23.73678	5.40583	-17.80450	4.32146	38.90480	0.99678	-15.70657	1.11736	-0.19781	2.18873	7.56036	2.79222	1.34648	0.93253	1.02027	-6.87645	-8.37268	-8.72416	-11.25929	-11.68120	-10.47817	-8.20568	-6.96518	-7.99973	-27.86820	-28.79757	-28.19525	-18.07397	-13.53394	37.32287	39.19971	-15.61867	-14.99314	-2.20518	1.03934	9.40478	7.06147	8.16805	13.46151	1.32359	-5.74060	-10.05307	-10.34125	-6.88542	-6.59783	-5.93504	-17.25578	-25.00531	-24.27652	-20.62649	37.89830	39.04063	-14.59394	-16.08430	-2.12774	-0.62354	3.99833	11.79619	11.63061	0.69639	-6.89552	-8.82187	-6.54096	-8.37889	-5.39058	-6.83594	-12.67355	-28.67518	-19.95787	-14.82623	38.33573	40.34756	-14.11645	-14.64017	0.18941	2.60346	5.54350	11.59344	7.88993	4.95294	-8.94628	-11.40674	-9.01771	-10.59152	-7.21747	-6.38934	-18.69444	-24.84303	-24.25798	-19.47260	-12.55653	37.98594	39.10273	38.62572	-17.61798	-16.99081	-16.37924	-0.44901	-0.06773	-2.88694	3.77615	8.34571	5.28861	3.14408	-7.36667	-8.61663	-8.75082	-10.84034	-6.90988	-7.79073	-22.17004	-26.92627	-15.88883	-12.37854	40.45890	39.63466	-16.61512	-15.12250	4.28697	-1.93498	4.90896	8.56735
87	4.96916	4.47096	-8.97884	1.62560	-9.44122	1.79191	-7.05294	0.71304	-23.89246	5.40311	-17.65729	4.21030	38.73694	0.87869	-16.13743	0.93323	-0.56062	1.86604	7.37485	2.76957	1.84700	0.80617	1.38343	-7.33365	-8.63646	-9.21620	-11.45375	-11.45362	-10.51788	-8.19115	-7.37640	-8.01167	-27.93631	-29.27734	-27.99589	-18.06030	-13.80480	37.16475	38.90735	-16.42348	-15.44658	-2.07762	0.40750	9.07896	6.94309	7.71814	13.62849	1.80716	-6.85065	-10.25398	-10.24252	-6.69136	-6.54213	-6.35554	-17.79995	-25.25729	-23.64888	-20.46965	38.23585	38.97582	-15.50094	-16.56462	-1.97149	-0.82257	3.93123	11.65449	11.78814	0.99355	-7.08513	-9.99891	-6.18720	-8.46700	-6.10353	-6.97556	-12.98083	-29.33372	-19.65974	-14.41658	38.51158	40.11282	-14.59111	-15.11236	0.04864	1.87876	5.47194	11.37717	8.04679	5.11108	-9.23580	-12.39538	-8.88784	-10.32378	-7.34106	-6.29585	-18.45453	-24.63947	-24.14031	-19.32545	-12.49454	37.66924	38.92015	38.40687	-17.67604	-17.07326	-16.75741	-1.00707	-0.67087	-3.16412	3.60422	8.12525	5.83749	3.41146	-8.17150	-9.58954	-8.88012	-10.74832	-6.73977	-7.64962	-22.22068	-26.92103	-16.00718	-12.20269	39.91131	39.29063	-16.67739	-15.68850	3.20311	-1.99115	4.64331	8.57552
88	5.34572	4.41852	-9.67517	1.69424	-9.38546	1.76111	-7.08897	0.64307	-23.82083	5.39267	-17.44431	4.10085	38.44707	0.82154	-16.63036	0.78888	-0.79278	1.61646	7.11146	2.74814	2.43423	0.82466	1.86217	-7.84826	-8.78621	-9.66350	-11.61985	-11.39356	-10.77611	-8.14927	-7.68027	-7.80155	-27.85592	-29.59972	-27.68626	-17.97191	-13.95406	36.91409	38.36185	-17.17351	-16.07099	-1.92260	-0.01933	8.69432	6.69768	7.18679	13.85092	2.38996	-8.44836	-10.48925	-9.80297	-6.65424	-6.59905	-6.60849	-17.99531	-25.24870	-22.93542	-20.23539	38.40185	38.79900	-16.43418	-17.10936	-1.75773	-0.89535	3.79194	11.42624	12.05311	1.41205	-7.40617	-11.31296	-6.30117	-8.53314	-6.44173	-7.07159	-13.28176	-29.65022	-19.31362	-13.99848	38.67185	39.72786	-15.13864	-15.71163	-0.05815	1.43874	5.32696	11.08115	8.36216	5.41062	-9.54394	-13.29231	-8.73646	-9.87255	-7.43887	-6.23431	-18.01274	-24.13482	-23.94652	-19.12957	-12.38969	37.19339	38.62859	38.09052	-17.78799	-17.21277	-17.28692	-1.37812	-1.11912	-3.24891	3.35811	7.81421	6.40944	3.79360	-8.97054	-10.66542	-8.99370	-10.55632	-6.53766	-7.41590	-21.94701	-26.61671	-16.01789	-11.99490	39.26588	38.86293	-16.76461	-16.24331	2.31608	-2.07607	4.33445	8.51419
89	5.82063	4.36386	-10.36314	1.82919	-9.35783	1.69563	-7.02226	0.63116	-23.50501	5.38372	-17.18176	3.99426	38.03347	0.84785	-17.09274	0.70312	-0.96633	1.45706	6.76633	2.72707	3.08814	0.99543	2.43653	-8.38409	-8.84547	-10.01551	-11.76646	-11.51873	-11.16920	-8.06740	-7.83132	-7.44830	-27.60782	-29.74544	-27.25349	-17.80674	-13.97880	36.57363	37.55993	-17.72223	-16.75672	-1.88207	-0.29519	8.24506	6.32692	6.57699	14.13100	3.04855	-10.36981	-10.67919	-9.08173	-6.84222	-6.69905	-6.60592	-17.81424	-24.96203	-22.17785	-19.93679	38.38784	38.48697	-17.19559	-17.61633	-1.64155	-0.92500	3.56574	11.10052	12.43134	1.94352	-7.89708	-12.55350	-6.78497	-8.62988	-6.41919	-7.04664	-13.51938	-29.59225	-18.93869	-13.58887	38.81020	39.17526	-15.67397	-16.31488	-0.21759	1.18904	5.11229	10.69334	8.82761	5.84492	-9.82388	-14.01487	-8.57702	-9.28324	-7.48354	-6.20104	-17.36181	-23.34800	-23.68783	-18.91281	-12.26619	36.58987	38.22528	37.67577	-17.91464	-17.39417	-17.84843	-1.61598	-1.43493	-3.21372	3.03430	7.41393	6.98962	4.29020	-9.63809	-11.77304	-9.06275	-10.21993	-6.30609	-7.13637	-21.33860	-26.01204	-15.93659	-11.76824	38.52185	38.36150	-16.87221	-16.71092	1.66417	-2.25687	3.97427	8.38624
90	6.38304	4.31055	-10.98163	2.03360	-9.32561	1.69597	-6.86981	0.65808	-22.93906	5.38632	-16.88831	3.89312	37.49723	0.95661	-17.45529	0.65303	-1.13554	1.37420	6.33827	2.70986	3.78766	1.31386	3.07829	-8.89519	-8.85788	-10.22977	-11.89306	-11.78131	-11.55219	-7.93567	-7.82921	-7.08179	-27.17243	-29.67805	-26.68797	-17.56832	-13.88610	36.14253	36.52994	-18.01444	-17.38424	-2.01510	-0.49330	7.72299	5.83418	5.88865	14.47027	3.76631	-12.39588	-10.77047	-8.15488	-7.20301	-6.76550	-6.36347	-17.25505	-24.39363	-21.42299	-19.58780	38.18506	38.01579	-17.65953	-18.00290	-1.71066	-0.97543	3.24503	10.68292	12.92383	2.57342	-8.57051	-13.55610	-7.46393	-8.74774	-6.11539	-6.88442	-13.62932	-29.15457	-18.55390	-13.20291	38.89317	38.44543	-16.14706	-16.80638	-0.46535	1.02421	4.82632	10.21477	9.42684	6.40340	-10.03826	-14.51198	-8.43731	-8.63019	-7.43103	-6.18823	-16.49708	-22.31924	-23.38376	-18.70156	-12.14028	35.91483	37.71808	37.15148	-18.02346	-17.58714	-18.32874	-1.77084	-1.65052	-3.12766	2.62761	6.92622	7.57636	4.89319	-10.14836	-12.82353	-9.01808	-9.70000	-6.08697	-6.88617	-20.41881	-25.12354	-15.78786	-11.53596	37.69508	37.77815	-16.98884	-17.06549	1.23436	-2.54062	3.55662	8.19570
